TimeStamp,Total particles (ug/m^3),PM10 particles (ug/m^3),PM2.5 particles (ug/m^3),PM1 particles (ug/m^3),Temperature (Celsius),Humidity (% RH),Wind Speed (mtr/sec),Wind Direction (degrees),GPS Coordinates
26/07/2014 20:30:00,14.2,11.1,4.26,1.15,0,0,0.7,60,"50.38639,-4.8804"
26/07/2014 20:45:00,15.9,11.8,4.25,1.06,0,0,0.6,105,"50.38639,-4.8804"
26/07/2014 21:00:00,15,11,4.07,1.03,0,0,0.8,105,"50.38639,-4.8804"
26/07/2014 21:15:00,15,11.3,4.24,1.13,0,0,0.5,90,"50.38639,-4.8804"
26/07/2014 21:30:00,16.9,11.8,4.29,1.29,0,0,0.2,80,"50.38639,-4.8804"
26/07/2014 21:45:00,17.2,12.3,4.66,1.44,0,0,0.2,60,"50.38639,-4.8804"
26/07/2014 22:00:00,14.9,11.8,4.69,1.58,0,0,0.2,75,"50.38639,-4.8804"
26/07/2014 22:15:00,17.6,12.7,4.71,1.75,0,0,0,340,"50.38639,-4.8804"
26/07/2014 22:30:00,14.4,11.4,4.43,1.76,0,0,0.1,95,"50.38639,-4.8804"
26/07/2014 22:45:00,13.7,10,3.61,1.37,0,0,0.1,355,"50.38639,-4.8804"
26/07/2014 23:00:00,13.1,10.4,4.42,1.69,0,0,0.3,25,"50.38639,-4.8804"
26/07/2014 23:15:00,17.7,14.8,7.51,2.8,0,0,0.3,145,"50.38639,-4.8804"
26/07/2014 23:30:00,26.1,21.5,11.9,4.28,0,0,0.2,355,"50.38639,-4.8804"
26/07/2014 23:45:00,10.3,8.3,3.42,1.28,0,0,0.5,145,"50.38639,-4.8804"
27/07/2014 00:00:00,12.05,9,3.36,1.23,0,0,0.55,100,"50.38639,-4.8804"
27/07/2014 00:15:00,13.8,9.7,3.31,1.18,0,0,0.6,55,"50.38639,-4.8804"
27/07/2014 00:30:00,11.7,8.4,3.27,1.1,0,0,0.4,85,"50.38639,-4.8804"
27/07/2014 00:45:00,11.3,8.7,3.56,1.14,0,0,0.4,45,"50.38639,-4.8804"
27/07/2014 01:00:00,10.6,8.5,3.51,1.08,0,0,0.3,145,"50.38639,-4.8804"
27/07/2014 01:15:00,10.6,8.4,3.35,1,0,0,0.4,5,"50.38639,-4.8804"
27/07/2014 01:30:00,11.4,8.9,3.48,1,0,0,0.3,15,"50.38639,-4.8804"
27/07/2014 01:45:00,11.2,8.7,3.5,1.09,0,0,0.5,40,"50.38639,-4.8804"
27/07/2014 02:00:00,11.6,8.7,3.5,1.01,0,0,0.3,40,"50.38639,-4.8804"
27/07/2014 02:15:00,21.6,18.3,10.31,3.39,0,0,0.3,355,"50.38639,-4.8804"
27/07/2014 02:30:00,20,17,10.04,3.37,0,0,0.3,355,"50.38639,-4.8804"
27/07/2014 02:45:00,26.9,24.1,14.8,5.03,0,0,0,330,"50.38639,-4.8804"
27/07/2014 03:00:00,39,34.9,22.51,8.31,0,0,0,330,"50.38639,-4.8804"
27/07/2014 03:15:00,36.2,32.2,19.42,6.86,0,0,0,330,"50.38639,-4.8804"
27/07/2014 03:30:00,29.2,25.5,15.19,5.13,0,0,0,335,"50.38639,-4.8804"
27/07/2014 03:45:00,15.1,12.4,6.7,2.39,0,0,0.1,335,"50.38639,-4.8804"
27/07/2014 04:00:00,12.9,9.8,4.35,1.56,0,0,0.2,315,"50.38639,-4.8804"
27/07/2014 04:15:00,13.1,9.2,3.87,1.42,0,0,0.1,315,"50.38639,-4.8804"
27/07/2014 04:30:00,12.1,9.3,3.81,1.42,0,0,0.1,310,"50.38639,-4.8804"
27/07/2014 04:45:00,11.8,9.1,3.93,1.43,0,0,0.5,310,"50.38639,-4.8804"
27/07/2014 05:00:00,13,9.5,3.6,1.29,0,0,0.2,325,"50.38639,-4.8804"
27/07/2014 05:15:00,15,10.5,4.01,1.87,0,0,0,325,"50.38639,-4.8804"
27/07/2014 05:30:00,21.5,18.6,10.48,3.66,0,0,0,325,"50.38639,-4.8804"
27/07/2014 05:45:00,32.4,29.4,18.49,6.9,0,0,0.2,325,"50.38639,-4.8804"
27/07/2014 06:00:00,29.2,25.4,14.17,4.51,0,0,0.1,325,"50.38639,-4.8804"
27/07/2014 06:15:00,27.1,22.1,12.17,4.07,0,0,0.2,330,"50.38639,-4.8804"
27/07/2014 06:30:00,10.8,8.6,3.61,1.2,0,0,0.1,330,"50.38639,-4.8804"
27/07/2014 06:45:00,13.5,11.3,5.6,1.86,0,0,0,330,"50.38639,-4.8804"
27/07/2014 07:00:00,21.7,19.6,11.68,3.94,0,0,0.2,325,"50.38639,-4.8804"
27/07/2014 07:15:00,15.3,12.3,5.75,1.96,0,0,0.1,325,"50.38639,-4.8804"
27/07/2014 07:30:00,10.8,8.1,2.82,0.86,0,0,0.3,325,"50.38639,-4.8804"
27/07/2014 07:45:00,10.6,7.7,2.84,0.97,0,0,0.3,325,"50.38639,-4.8804"
27/07/2014 08:00:00,9.6,7,2.57,0.83,0,0,0.7,325,"50.38639,-4.8804"
27/07/2014 08:15:00,9.9,6.9,2.38,0.73,0,0,1.6,330,"50.38639,-4.8804"
27/07/2014 08:30:00,8.6,7.2,3.21,1.09,0,0,1.3,325,"50.38639,-4.8804"
27/07/2014 08:45:00,7.4,5.5,2.52,0.82,0,0,1.8,325,"50.38639,-4.8804"
27/07/2014 09:00:00,7.3,5.9,2.53,0.78,0,0,1.5,330,"50.38639,-4.8804"
27/07/2014 09:15:00,7.2,5.4,2.28,0.72,0,0,1.7,330,"50.38639,-4.8804"
27/07/2014 09:30:00,7.2,5.5,2.53,0.79,0,0,1.6,330,"50.38639,-4.8804"
27/07/2014 09:45:00,8.9,7.1,3.23,1.06,0,0,0.8,325,"50.38639,-4.8804"
27/07/2014 10:00:00,10.1,8.3,4.08,1.36,0,0,1.2,330,"50.38639,-4.8804"
27/07/2014 10:15:00,11.4,8.1,3.58,1.09,0,0,1.4,330,"50.38639,-4.8804"
27/07/2014 10:30:00,6.5,5,2.22,0.55,0,0,2.4,320,"50.38639,-4.8804"
27/07/2014 10:45:00,5.4,4.3,2.04,0.52,0,0,2.4,330,"50.38639,-4.8804"
27/07/2014 11:00:00,6.3,4.8,2.16,0.59,0,0,2.4,330,"50.38639,-4.8804"
27/07/2014 11:15:00,7,5.4,2.82,1.37,0,0,2.4,330,"50.38639,-4.8804"
27/07/2014 11:30:00,5,3.8,1.73,0.41,0,0,2.7,310,"50.38639,-4.8804"
27/07/2014 11:45:00,6.5,4.9,2.08,0.47,0,0,2.2,340,"50.38639,-4.8804"
27/07/2014 12:00:00,6.2,4.6,1.9,0.43,0,0,2.4,330,"50.38639,-4.8804"
27/07/2014 12:15:00,7.6,5.2,2.01,0.52,0,0,1.8,330,"50.38639,-4.8804"
27/07/2014 12:30:00,6.1,4.6,2.31,0.62,0,0,1.9,355,"50.38639,-4.8804"
27/07/2014 12:45:00,6,4.6,2.13,0.64,0,0,1.6,325,"50.38639,-4.8804"
27/07/2014 13:00:00,6.5,4.7,1.86,0.49,0,0,1.2,345,"50.38639,-4.8804"
27/07/2014 13:15:00,5.9,4.1,1.41,0.32,0,0,1.4,355,"50.38639,-4.8804"
27/07/2014 13:30:00,6,4.8,2.22,0.67,0,0,1.5,145,"50.38639,-4.8804"
27/07/2014 13:45:00,9.3,5.4,1.73,0.44,0,0,1.9,330,"50.38639,-4.8804"
27/07/2014 14:00:00,5.3,4.1,1.67,0.48,0,0,1.3,355,"50.38639,-4.8804"
27/07/2014 14:15:00,5.4,4.1,1.6,0.42,0,0,1.7,30,"50.38639,-4.8804"
27/07/2014 14:30:00,49.7,46.2,2.61,0.86,0,0,1.4,145,"50.38639,-4.8804"
27/07/2014 14:45:00,5.7,4.7,1.9,0.49,0,0,1.2,355,"50.38639,-4.8804"
27/07/2014 15:00:00,5.9,3.9,1.5,0.41,0,0,1.3,355,"50.38639,-4.8804"
27/07/2014 15:15:00,5.6,4,1.4,0.3,0,0,1.7,50,"50.38639,-4.8804"
27/07/2014 15:30:00,5.1,4.1,1.61,0.43,0,0,1.5,355,"50.38639,-4.8804"
27/07/2014 15:45:00,4.8,3.9,1.77,0.41,0,0,1.4,40,"50.38639,-4.8804"
27/07/2014 16:00:00,6.1,4.6,1.82,0.43,0,0,1.5,55,"50.38639,-4.8804"
27/07/2014 16:15:00,6.9,4.9,1.77,0.41,0,0,1.6,50,"50.38639,-4.8804"
27/07/2014 16:30:00,8.3,5.4,1.99,0.59,0,0,1.4,145,"50.38639,-4.8804"
27/07/2014 16:45:00,5.9,4.7,1.91,0.44,0,0,1.3,50,"50.38639,-4.8804"
27/07/2014 17:00:00,6.7,4.8,1.87,0.43,0,0,1.5,355,"50.38639,-4.8804"
27/07/2014 17:15:00,5.5,4.2,1.85,0.48,0,0,1.6,355,"50.38639,-4.8804"
27/07/2014 17:30:00,5.1,4.2,1.89,0.48,0,0,1.4,145,"50.38639,-4.8804"
27/07/2014 17:45:00,6.7,4.8,2.25,0.62,0,0,1.4,0,"50.38639,-4.8804"
27/07/2014 18:00:00,6.2,4.5,2.02,0.5,0,0,1.5,355,"50.38639,-4.8804"
27/07/2014 18:15:00,5.9,4.8,2.1,0.55,0,0,1.7,55,"50.38639,-4.8804"
27/07/2014 18:30:00,8.4,5.4,2.07,0.52,0,0,1.5,355,"50.38639,-4.8804"
27/07/2014 18:45:00,8.2,5.4,2.3,0.66,0,0,1.1,25,"50.38639,-4.8804"
27/07/2014 19:00:00,6,4.8,2.23,0.6,0,0,1.8,60,"50.38639,-4.8804"
27/07/2014 19:15:00,5.7,4.6,2.22,0.57,0,0,1.7,145,"50.38639,-4.8804"
27/07/2014 19:30:00,5.8,4.8,2.24,0.64,0,0,1.8,355,"50.38639,-4.8804"
27/07/2014 19:45:00,6.4,4.8,2.18,0.54,0,0,1.9,40,"50.38639,-4.8804"
27/07/2014 20:00:00,6.3,5,2.5,0.8,0,0,1.3,30,"50.38639,-4.8804"
27/07/2014 20:15:00,6.6,5.3,2.34,0.66,0,0,1,145,"50.38639,-4.8804"
27/07/2014 20:30:00,9.2,6.4,2.39,0.62,0,0,0.7,65,"50.38639,-4.8804"
27/07/2014 20:45:00,7,5.5,2.23,0.63,0,0,0.3,5,"50.38639,-4.8804"
27/07/2014 21:00:00,7.1,5.6,2.37,0.66,0,0,0.1,5,"50.38639,-4.8804"
27/07/2014 21:15:00,9,6.5,2.37,0.64,0,0,0.1,10,"50.38639,-4.8804"
27/07/2014 21:30:00,9.4,6.9,2.45,0.66,0,0,0.1,50,"50.38639,-4.8804"
27/07/2014 21:45:00,9.1,6.6,2.34,0.58,0,0,0,80,"50.38639,-4.8804"
27/07/2014 22:00:00,7.3,5.7,2.29,0.6,0,0,0,85,"50.38639,-4.8804"
27/07/2014 22:15:00,7,5.2,2.12,0.51,0,0,0,90,"50.38639,-4.8804"
27/07/2014 22:30:00,8.7,5.7,2.01,0.48,0,0,0,90,"50.38639,-4.8804"
27/07/2014 22:45:00,6.4,4.8,1.92,0.45,0,0,0,90,"50.38639,-4.8804"
27/07/2014 23:00:00,7.5,5.9,2.35,0.61,0,0,0.1,90,"50.38639,-4.8804"
27/07/2014 23:15:00,9.5,7.8,3.3,0.97,0,0,0,105,"50.38639,-4.8804"
27/07/2014 23:30:00,10.2,7.7,2.64,0.62,0,0,0,105,"50.38639,-4.8804"
27/07/2014 23:45:00,10.8,8.8,3.07,0.66,0,0,0,105,"50.38639,-4.8804"
28/07/2014 00:00:00,12.05,9.55,3.64,0.83,0,0,0,82.5,"50.38639,-4.8804"
28/07/2014 00:15:00,13.3,10.3,4.21,1,0,0,0,60,"50.38639,-4.8804"
28/07/2014 00:30:00,14.8,11.5,4.19,0.97,0,0,0,25,"50.38639,-4.8804"
28/07/2014 00:45:00,14.4,11.9,4.6,0.98,0,0,0.1,130,"50.38639,-4.8804"
28/07/2014 01:00:00,14.7,12.2,4.71,0.99,0,0,0.1,75,"50.38639,-4.8804"
28/07/2014 01:15:00,11.9,9.6,3.87,0.83,0,0,0.3,75,"50.38639,-4.8804"
28/07/2014 01:30:00,13,9.7,3.27,0.66,0,0,0.5,30,"50.38639,-4.8804"
28/07/2014 01:45:00,11.1,9,3.65,0.77,0,0,1,320,"50.38639,-4.8804"
28/07/2014 02:00:00,11.3,8.8,3.36,0.67,0,0,0.5,310,"50.38639,-4.8804"
28/07/2014 02:15:00,11.3,9.2,3.33,0.63,0,0,0,295,"50.38639,-4.8804"
28/07/2014 02:30:00,13.6,8.9,3.25,0.65,0,0,0,295,"50.38639,-4.8804"
28/07/2014 02:45:00,11.6,9.3,3.47,0.58,0,0,0,295,"50.38639,-4.8804"
28/07/2014 03:00:00,12.9,9.6,3.58,0.57,0,0,0,295,"50.38639,-4.8804"
28/07/2014 03:15:00,14.3,10.5,3.98,0.79,0,0,0,295,"50.38639,-4.8804"
28/07/2014 03:30:00,15.3,12.2,5.21,1.13,0,0,0,295,"50.38639,-4.8804"
28/07/2014 03:45:00,13,10.8,4.49,1,0,0,0,305,"50.38639,-4.8804"
28/07/2014 04:00:00,12.3,8.9,3.28,0.67,0,0,0,305,"50.38639,-4.8804"
28/07/2014 04:15:00,10.1,7.6,2.64,0.53,0,0,0,305,"50.38639,-4.8804"
28/07/2014 04:30:00,12.4,8.5,2.48,0.5,0,0,0.1,310,"50.38639,-4.8804"
28/07/2014 04:45:00,11.3,7.9,2.38,0.49,0,0,0,350,"50.38639,-4.8804"
28/07/2014 05:00:00,9.3,6.7,2.33,0.53,0,0,0.5,350,"50.38639,-4.8804"
28/07/2014 05:15:00,10,6,2.74,0.6,0,0,0.9,355,"50.38639,-4.8804"
28/07/2014 05:30:00,13.5,8.2,3.47,0.67,0,0,0.4,330,"50.38639,-4.8804"
28/07/2014 05:45:00,11.2,7.9,3.45,0.66,0,0,0.2,320,"50.38639,-4.8804"
28/07/2014 06:00:00,13.2,8.4,3.1,0.63,0,0,0,330,"50.38639,-4.8804"
28/07/2014 06:15:00,6.2,5,2.58,0.48,0,0,0.4,85,"50.38639,-4.8804"
28/07/2014 06:30:00,12.9,7.6,2.96,0.57,0,0,0.1,30,"50.38639,-4.8804"
28/07/2014 06:45:00,7.7,4.9,1.75,0.33,0,0,0.5,330,"50.38639,-4.8804"
28/07/2014 07:00:00,8.3,4.8,1.64,0.28,0,0,0.4,320,"50.38639,-4.8804"
28/07/2014 07:15:00,8.5,5.1,1.65,0.36,0,0,0.1,320,"50.38639,-4.8804"
28/07/2014 07:30:00,7.8,4.7,1.83,0.38,0,0,0,320,"50.38639,-4.8804"
28/07/2014 07:45:00,6.9,5.5,2.62,0.53,0,0,0.4,320,"50.38639,-4.8804"
28/07/2014 08:00:00,8.3,7.1,4.5,1.02,0,0,1.6,340,"50.38639,-4.8804"
28/07/2014 08:15:00,6.3,5.8,3.77,0.87,0,0,1.9,350,"50.38639,-4.8804"
28/07/2014 08:30:00,9.3,7.5,3.97,0.92,0,0,1.2,345,"50.38639,-4.8804"
28/07/2014 08:45:00,6.8,6,3.66,0.79,0,0,1.4,145,"50.38639,-4.8804"
28/07/2014 09:00:00,8.1,6.8,3.49,0.72,0,0,0.9,0,"50.38639,-4.8804"
28/07/2014 09:15:00,6.6,5.8,3.7,0.79,0,0,1.6,345,"50.38639,-4.8804"
28/07/2014 09:30:00,5.6,4.8,2.99,0.66,0,0,2.1,355,"50.38639,-4.8804"
28/07/2014 09:45:00,4.3,3.2,1.74,0.4,0,0,1.7,355,"50.38639,-4.8804"
28/07/2014 10:00:00,4.4,3.3,1.97,0.42,0,0,2.1,325,"50.38639,-4.8804"
28/07/2014 10:15:00,4.7,3.8,2.28,0.48,0,0,1.6,355,"50.38639,-4.8804"
28/07/2014 10:30:00,6.7,5,2.54,0.54,0,0,2.5,355,"50.38639,-4.8804"
28/07/2014 10:45:00,4,3.6,2.44,0.5,0,0,3.7,340,"50.38639,-4.8804"
28/07/2014 11:00:00,4.3,3.8,2.72,0.62,0,0,3.6,340,"50.38639,-4.8804"
28/07/2014 11:15:00,4.4,3.9,2.78,0.73,0,0,4.1,320,"50.38639,-4.8804"
28/07/2014 11:30:00,4.2,3.6,2.38,0.6,0,0,4.4,320,"50.38639,-4.8804"
28/07/2014 11:45:00,3.3,3,1.88,0.46,0,0,4,320,"50.38639,-4.8804"
28/07/2014 12:00:00,3.6,3.2,2.11,0.53,0,0,4.1,340,"50.38639,-4.8804"
28/07/2014 12:15:00,4.7,4.1,2.71,0.65,0,0,4.7,330,"50.38639,-4.8804"
28/07/2014 12:30:00,6.1,4,1.94,0.48,0,0,4.6,330,"50.38639,-4.8804"
28/07/2014 12:45:00,3.6,3,1.77,0.44,0,0,4.1,330,"50.38639,-4.8804"
28/07/2014 13:00:00,4,3.3,1.8,0.45,0,0,4.4,330,"50.38639,-4.8804"
28/07/2014 13:15:00,3.3,2.8,1.52,0.43,0,0,4.6,330,"50.38639,-4.8804"
28/07/2014 13:30:00,4.7,3.6,1.97,0.48,0,0,4.9,340,"50.38639,-4.8804"
28/07/2014 13:45:00,4.7,4.1,2.3,0.55,0,0,4.2,330,"50.38639,-4.8804"
28/07/2014 14:00:00,4.7,4.1,2.27,0.57,0,0,4,330,"50.38639,-4.8804"
28/07/2014 14:15:00,5.2,4.3,2.3,0.57,0,0,4.4,330,"50.38639,-4.8804"
28/07/2014 14:30:00,7.9,5.6,2.63,0.67,0,0,4.5,330,"50.38639,-4.8804"
28/07/2014 14:45:00,4.7,4,2.19,0.57,0,0,4.2,340,"50.38639,-4.8804"
28/07/2014 15:00:00,5.3,4.5,2.49,0.61,0,0,4.5,330,"50.38639,-4.8804"
28/07/2014 15:15:00,5.5,4.7,2.51,0.62,0,0,4.5,330,"50.38639,-4.8804"
28/07/2014 15:30:00,5,4.1,2.16,0.52,0,0,3.5,340,"50.38639,-4.8804"
28/07/2014 15:45:00,4.8,3.7,1.94,0.49,0,0,4.1,330,"50.38639,-4.8804"
28/07/2014 16:00:00,5.9,5,2.53,0.64,0,0,3.5,330,"50.38639,-4.8804"
28/07/2014 16:15:00,5.2,3.7,1.9,0.48,0,0,4,320,"50.38639,-4.8804"
28/07/2014 16:30:00,6.6,4.5,2.2,0.55,0,0,4,340,"50.38639,-4.8804"
28/07/2014 16:45:00,4.4,3.8,2.06,0.56,0,0,3.6,330,"50.38639,-4.8804"
28/07/2014 17:00:00,3.9,3.4,1.83,0.46,0,0,3.6,330,"50.38639,-4.8804"
28/07/2014 17:15:00,5.2,4.4,2.35,0.56,0,0,2.8,340,"50.38639,-4.8804"
28/07/2014 17:30:00,6,4.7,2.23,0.53,0,0,3.3,340,"50.38639,-4.8804"
28/07/2014 17:45:00,4.6,3.9,2.11,0.48,0,0,3,340,"50.38639,-4.8804"
28/07/2014 18:00:00,6.9,5.3,2.49,0.61,0,0,2.9,330,"50.38639,-4.8804"
28/07/2014 18:15:00,5.9,5,2.46,0.58,0,0,2.7,330,"50.38639,-4.8804"
28/07/2014 18:30:00,10.5,7.3,3.02,0.75,0,0,2.4,330,"50.38639,-4.8804"
28/07/2014 18:45:00,7.7,6.7,3.15,0.72,0,0,2.6,145,"50.38639,-4.8804"
28/07/2014 19:00:00,7.9,6.7,3.11,0.74,0,0,2.4,355,"50.38639,-4.8804"
28/07/2014 19:15:00,6.8,5.8,3.03,0.74,0,0,3,340,"50.38639,-4.8804"
28/07/2014 19:30:00,7.4,6.2,3.16,0.79,0,0,2.7,330,"50.38639,-4.8804"
28/07/2014 19:45:00,6.9,6.1,3.4,0.81,0,0,3,330,"50.38639,-4.8804"
28/07/2014 20:00:00,6.9,5.8,3.18,0.7,0,0,2.6,345,"50.38639,-4.8804"
28/07/2014 20:15:00,6.9,5.7,3.09,0.71,0,0,2.8,330,"50.38639,-4.8804"
28/07/2014 20:30:00,9.8,6.9,3.14,0.73,0,0,1.9,340,"50.38639,-4.8804"
28/07/2014 20:45:00,8.1,6.8,3.24,0.69,0,0,1.2,320,"50.38639,-4.8804"
28/07/2014 21:00:00,9,7.5,3.32,0.75,0,0,0.7,340,"50.38639,-4.8804"
28/07/2014 21:15:00,8.6,7.6,3.48,0.81,0,0,0.7,325,"50.38639,-4.8804"
28/07/2014 21:30:00,9.6,7.6,3.43,0.76,0,0,0.5,335,"50.38639,-4.8804"
28/07/2014 21:45:00,10.7,8.6,3.56,0.81,0,0,0.2,345,"50.38639,-4.8804"
28/07/2014 22:00:00,8.1,7.2,3.23,0.7,0,0,0.4,355,"50.38639,-4.8804"
28/07/2014 22:15:00,8.3,7.1,2.94,0.68,0,0,0.1,355,"50.38639,-4.8804"
28/07/2014 22:30:00,11.5,7.5,2.93,0.64,0,0,0.5,340,"50.38639,-4.8804"
28/07/2014 22:45:00,8,6.6,2.99,0.68,0,0,0.9,325,"50.38639,-4.8804"
28/07/2014 23:00:00,7.8,6.6,2.9,0.63,0,0,1,335,"50.38639,-4.8804"
28/07/2014 23:15:00,7.1,6.2,2.99,0.66,0,0,1.4,325,"50.38639,-4.8804"
28/07/2014 23:30:00,8.3,7,2.95,0.62,0,0,0.6,330,"50.38639,-4.8804"
28/07/2014 23:45:00,8.3,6.9,2.76,0.56,0,0,0.3,295,"50.38639,-4.8804"
29/07/2014 00:00:00,8.45,6.9,2.65,0.52,0,0,0.15,300,"50.38639,-4.8804"
29/07/2014 00:15:00,8.6,6.9,2.54,0.47,0,0,0,305,"50.38639,-4.8804"
29/07/2014 00:30:00,11,7.1,2.44,0.45,0,0,0,305,"50.38639,-4.8804"
29/07/2014 00:45:00,9.6,7.4,2.56,0.45,0,0,0,305,"50.38639,-4.8804"
29/07/2014 01:00:00,8.6,7.2,2.71,0.49,0,0,0,305,"50.38639,-4.8804"
29/07/2014 01:15:00,9.7,7.8,3.05,0.64,0,0,0,305,"50.38639,-4.8804"
29/07/2014 01:30:00,9.5,7.5,3.09,0.64,0,0,0,305,"50.38639,-4.8804"
29/07/2014 01:45:00,9,7.3,3.19,0.65,0,0,0.4,310,"50.38639,-4.8804"
29/07/2014 02:00:00,8.6,7.2,3.05,0.61,0,0,0.3,315,"50.38639,-4.8804"
29/07/2014 02:15:00,8.5,7.2,2.65,0.53,0,0,0,315,"50.38639,-4.8804"
29/07/2014 02:30:00,10.5,7.4,2.65,0.5,0,0,0,315,"50.38639,-4.8804"
29/07/2014 02:45:00,8.5,6.7,2.37,0.47,0,0,0,315,"50.38639,-4.8804"
29/07/2014 03:00:00,7.9,6.4,2.35,0.43,0,0,0.1,315,"50.38639,-4.8804"
29/07/2014 03:15:00,8.5,6.9,2.32,0.5,0,0,0,315,"50.38639,-4.8804"
29/07/2014 03:30:00,8.1,6.5,2.21,0.42,0,0,0,315,"50.38639,-4.8804"
29/07/2014 03:45:00,8.1,6.2,2.14,0.45,0,0,0,295,"50.38639,-4.8804"
29/07/2014 04:00:00,7.6,6,1.89,0.4,0,0,0,295,"50.38639,-4.8804"
29/07/2014 04:15:00,7.1,5.7,1.93,0.38,0,0,0,295,"50.38639,-4.8804"
29/07/2014 04:30:00,10.6,6.4,1.89,0.39,0,0,0,295,"50.38639,-4.8804"
29/07/2014 04:45:00,7.1,5.5,1.79,0.39,0,0,0,295,"50.38639,-4.8804"
29/07/2014 05:00:00,5.4,4.6,1.79,0.38,0,0,0.8,320,"50.38639,-4.8804"
29/07/2014 05:15:00,6.1,5.2,1.91,0.39,0,0,0.5,305,"50.38639,-4.8804"
29/07/2014 05:30:00,7.4,6.2,2.08,0.48,0,0,0.4,305,"50.38639,-4.8804"
29/07/2014 05:45:00,7.2,5.6,1.97,0.45,0,0,0.2,305,"50.38639,-4.8804"
29/07/2014 06:00:00,6.8,5.7,1.99,0.44,0,0,0.6,305,"50.38639,-4.8804"
29/07/2014 06:15:00,6.9,5.5,1.99,0.43,0,0,0.3,305,"50.38639,-4.8804"
29/07/2014 06:30:00,8.5,5.7,2.03,0.41,0,0,0.7,305,"50.38639,-4.8804"
29/07/2014 06:45:00,6.5,5.6,2.24,0.43,0,0,0.6,305,"50.38639,-4.8804"
29/07/2014 07:00:00,8.2,6.4,2.38,0.52,0,0,0.1,305,"50.38639,-4.8804"
29/07/2014 07:15:00,7.5,6,2.37,0.44,0,0,0.2,305,"50.38639,-4.8804"
29/07/2014 07:30:00,8.1,6.5,2.32,0.42,0,0,0.5,325,"50.38639,-4.8804"
29/07/2014 07:45:00,8,6.2,2.48,0.49,0,0,1,300,"50.38639,-4.8804"
29/07/2014 08:00:00,7.5,6.1,2.48,0.48,0,0,1,315,"50.38639,-4.8804"
29/07/2014 08:15:00,6.8,5.8,2.45,0.51,0,0,1.4,330,"50.38639,-4.8804"
29/07/2014 08:30:00,9.9,6.2,2.38,0.51,0,0,1.8,330,"50.38639,-4.8804"
29/07/2014 08:45:00,7.3,5.9,2.4,0.5,0,0,1.7,355,"50.38639,-4.8804"
29/07/2014 09:00:00,6.8,5.4,2.35,0.52,0,0,2,330,"50.38639,-4.8804"
29/07/2014 09:15:00,7.2,5.6,2.44,0.59,0,0,2,330,"50.38639,-4.8804"
29/07/2014 09:30:00,6.2,5.2,2.32,0.54,0,0,1.5,335,"50.38639,-4.8804"
29/07/2014 09:45:00,7.8,5.8,2.29,0.53,0,0,1.5,325,"50.38639,-4.8804"
29/07/2014 10:00:00,6.8,5.5,2.22,0.46,0,0,1.4,355,"50.38639,-4.8804"
29/07/2014 10:15:00,7.3,5.4,2.2,0.47,0,0,1.1,0,"50.38639,-4.8804"
29/07/2014 10:30:00,8.9,6.4,2.43,0.56,0,0,1.4,355,"50.38639,-4.8804"
29/07/2014 10:45:00,8.2,6.4,2.53,0.6,0,0,1.1,330,"50.38639,-4.8804"
29/07/2014 11:00:00,8.3,6.4,2.49,0.65,0,0,0.5,340,"50.38639,-4.8804"
29/07/2014 11:15:00,6.8,5.2,2.23,0.5,0,0,1.3,145,"50.38639,-4.8804"
29/07/2014 11:30:00,9.2,6.5,2.29,0.51,0,0,1.2,355,"50.38639,-4.8804"
29/07/2014 11:45:00,9.8,6.8,2.37,0.5,0,0,1.3,60,"50.38639,-4.8804"
29/07/2014 12:00:00,15.2,8.8,2.44,0.52,0,0,1.3,85,"50.38639,-4.8804"
29/07/2014 12:15:00,14.6,8.4,2.33,0.49,0,0,1.8,65,"50.38639,-4.8804"
29/07/2014 12:30:00,14.1,7.9,2.32,0.51,0,0,1.4,40,"50.38639,-4.8804"
29/07/2014 12:45:00,10.5,6.8,2.37,0.52,0,0,1.2,0,"50.38639,-4.8804"
29/07/2014 13:00:00,8.1,5.7,2.34,0.52,0,0,1.3,75,"50.38639,-4.8804"
29/07/2014 13:15:00,9.3,6.8,2.56,0.57,0,0,1.1,75,"50.38639,-4.8804"
29/07/2014 13:30:00,7.8,5.7,2.41,0.51,0,0,1.3,355,"50.38639,-4.8804"
29/07/2014 13:45:00,8.5,6.5,2.58,0.53,0,0,1.4,50,"50.38639,-4.8804"
29/07/2014 14:00:00,10.1,7.1,2.58,0.66,0,0,1.5,355,"50.38639,-4.8804"
29/07/2014 14:15:00,11.9,8.2,2.69,0.59,0,0,1.8,0,"50.38639,-4.8804"
29/07/2014 14:30:00,17.5,10.9,3.16,0.64,0,0,1.4,355,"50.38639,-4.8804"
29/07/2014 14:45:00,8.8,6.3,2.54,0.52,0,0,1.7,145,"50.38639,-4.8804"
29/07/2014 15:00:00,9.5,7.1,2.86,0.68,0,0,1.8,60,"50.38639,-4.8804"
29/07/2014 15:15:00,10.9,8,2.73,0.55,0,0,2,50,"50.38639,-4.8804"
29/07/2014 15:30:00,8.2,6.3,2.58,0.56,0,0,1.7,355,"50.38639,-4.8804"
29/07/2014 15:45:00,7.3,5.8,2.32,0.52,0,0,1.7,145,"50.38639,-4.8804"
29/07/2014 16:00:00,8,5.9,2.3,0.44,0,0,1.6,355,"50.38639,-4.8804"
